report_period_start,report_period_end,interval_start,interval_end,namespace,pod,persistentvolumeclaim,persistentvolume,storageclass,persistentvolumeclaim_capacity_bytes,persistentvolumeclaim_capacity_byte_seconds,volume_request_storage_byte_seconds,persistentvolumeclaim_usage_byte_seconds,persistentvolume_labels,persistentvolumeclaim_labels
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 09:00:00 +0000 UTC,2023-10-23 09:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,20950850469888.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 09:00:00 +0000 UTC,2023-10-23 09:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,63316407877632.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 09:00:00 +0000 UTC,2023-10-23 09:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,12794707574784.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 09:00:00 +0000 UTC,2023-10-23 09:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,21337397526528.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 09:00:00 +0000 UTC,2023-10-23 09:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,52029233823744.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 10:00:00 +0000 UTC,2023-10-23 10:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,19675245182976.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 10:00:00 +0000 UTC,2023-10-23 10:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,71704479006720.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 10:00:00 +0000 UTC,2023-10-23 10:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,75763223101440.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 10:00:00 +0000 UTC,2023-10-23 10:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,31001073942528.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 10:00:00 +0000 UTC,2023-10-23 10:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,62543313764352.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 11:00:00 +0000 UTC,2023-10-23 11:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,55314883805184.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 11:00:00 +0000 UTC,2023-10-23 11:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,56281251446784.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 11:00:00 +0000 UTC,2023-10-23 11:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,56861072031744.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 11:00:00 +0000 UTC,2023-10-23 11:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,61422327300096.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 11:00:00 +0000 UTC,2023-10-23 11:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,59837484367872.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 12:00:00 +0000 UTC,2023-10-23 12:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,42172283879424.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 12:00:00 +0000 UTC,2023-10-23 12:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,38422777430016.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 12:00:00 +0000 UTC,2023-10-23 12:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,29686813949952.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 12:00:00 +0000 UTC,2023-10-23 12:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,10746008174592.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 12:00:00 +0000 UTC,2023-10-23 12:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,60842506715136.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 13:00:00 +0000 UTC,2023-10-23 13:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,64823941398528.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 13:00:00 +0000 UTC,2023-10-23 13:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,37379100377088.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 13:00:00 +0000 UTC,2023-10-23 13:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,25744033972224.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 13:00:00 +0000 UTC,2023-10-23 13:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,76961518977024.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 13:00:00 +0000 UTC,2023-10-23 13:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,44452911513600.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 14:00:00 +0000 UTC,2023-10-23 14:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,39659728011264.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 14:00:00 +0000 UTC,2023-10-23 14:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,49168785604608.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 14:00:00 +0000 UTC,2023-10-23 14:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,10398115823616.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 14:00:00 +0000 UTC,2023-10-23 14:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,52183852646400.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 14:00:00 +0000 UTC,2023-10-23 14:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,63045824937983.99,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 15:00:00 +0000 UTC,2023-10-23 15:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,15229954031616.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 15:00:00 +0000 UTC,2023-10-23 15:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,36915243909120.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 15:00:00 +0000 UTC,2023-10-23 15:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,17858474016768.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 15:00:00 +0000 UTC,2023-10-23 15:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,34982508625920.004,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 15:00:00 +0000 UTC,2023-10-23 15:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,75028783693824.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 16:00:00 +0000 UTC,2023-10-23 16:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,37958920962048.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 16:00:00 +0000 UTC,2023-10-23 16:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,8967891714048.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 16:00:00 +0000 UTC,2023-10-23 16:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,53961969106944.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 16:00:00 +0000 UTC,2023-10-23 16:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,30073361006592.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 16:00:00 +0000 UTC,2023-10-23 16:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,52183852646400.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 17:00:00 +0000 UTC,2023-10-23 17:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,38925288603648.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 17:00:00 +0000 UTC,2023-10-23 17:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,7885559955456.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 17:00:00 +0000 UTC,2023-10-23 17:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,60146722013184.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 17:00:00 +0000 UTC,2023-10-23 17:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,77000173682688.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 17:00:00 +0000 UTC,2023-10-23 17:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,13761075216384.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 18:00:00 +0000 UTC,2023-10-23 18:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,58523224375296.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 18:00:00 +0000 UTC,2023-10-23 18:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,15113989914624.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 18:00:00 +0000 UTC,2023-10-23 18:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,8735963480063.999,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 18:00:00 +0000 UTC,2023-10-23 18:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,14920716386304.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 18:00:00 +0000 UTC,2023-10-23 18:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,28140625723392.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 19:00:00 +0000 UTC,2023-10-23 19:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,32199369818112.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 19:00:00 +0000 UTC,2023-10-23 19:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,11712375816192.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 19:00:00 +0000 UTC,2023-10-23 19:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,75260711927808.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 19:00:00 +0000 UTC,2023-10-23 19:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,47545287966720.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 19:00:00 +0000 UTC,2023-10-23 19:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,70080981368832.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 20:00:00 +0000 UTC,2023-10-23 20:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,19250043420672.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 20:00:00 +0000 UTC,2023-10-23 20:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,62466004353024.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 20:00:00 +0000 UTC,2023-10-23 20:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,75260711927808.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 20:00:00 +0000 UTC,2023-10-23 20:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,39891656245248.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 20:00:00 +0000 UTC,2023-10-23 20:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,14650133446656.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 21:00:00 +0000 UTC,2023-10-23 21:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,58793807314944.0,label_environment:pvc_only,label_environment:pvc_only
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 21:00:00 +0000 UTC,2023-10-23 21:59:59 +0000 UTC,install-test,pod_name1a,pod_name1_data,pvc-volume_1,gp2,21474836480,77309411328000.0,77309411328000,69694434312192.01,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:bravo|label_dashed-key-on-aws:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 21:00:00 +0000 UTC,2023-10-23 21:59:59 +0000 UTC,catalog,pod_name2a,pod_name2_data,pvc-volume_2,gp2,21474836480,77309411328000.0,77309411328000,8194797600768.0,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta,label_environment:dev|label_app:catalog|label_version:prod|label_storageclass:delta
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 21:00:00 +0000 UTC,2023-10-23 21:59:59 +0000 UTC,cost-management,pod_name3a,pod_name3_data,pvc-volume_3,gp2,21474836480,77309411328000.0,77309411328000,53884659695616.0,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon,label_environment:qe|label_app:cost|label_version:beta|label_storageclass:epsilon
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 21:00:00 +0000 UTC,2023-10-23 21:59:59 +0000 UTC,analytics,pod_name4a,pod_name4_data,pvc-volume_4,gp2,21474836480,77309411328000.0,77309411328000,39930310950912.0,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie,label_environment:prod|label_app:analytics|label_version:gamma|label_storageclass:charlie
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,2023-10-23 22:00:00 +0000 UTC,2023-10-23 22:59:59 +0000 UTC,storage-only,,pvc_only_data,pvc-volume_only,gp2,21474836480,77309411328000.0,77309411328000,62968515526656.0,label_environment:pvc_only,label_environment:pvc_only
